TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL
2022-09-23;ERCB.E;ERCIYAS CELIK BORU;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTERCB;SI;0;0;0;0;;0;35;35.2;35.2;35.02;35.66;35.32;35.32;0.914;35.32;35.34;35.304;7495538.62;212317;1506;0;7532.8;214;16;27620.24;782;12;883;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;EREGL.AOF;EREGLI DEMIR CELIK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFEREGL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;EREGL.E;EREGLI DEMIR CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEREGL;SI;0;1;1;0;;0;30.92;31.08;31.08;30.14;31.26;30.14;30.14;-2.523;30.14;30.16;30.607;1369567474.96;44746493;73031;0;14121322.32;454354;319;29644468.26;983559;1128;2457103.22;81523;122;30.16;31.26;30.644;186478176.74;6085258;6547;0;0;0;0;0;0;0;0;0;1
2022-09-23;ESCAR.E;ESCAR FILO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTESCAR;SI;0;0;0;0;;0;43.1;43.2;43.2;43.08;44.7;43.5;43.5;0.928;43.5;43.52;43.835;4718955.88;107652;577;0;11188.8;259;6;79605;1830;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ESEN.E;ESENBOGA ELEKTRIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTESEN;SI;0;0;0;0;;0;46.04;46.06;46.06;44.64;46.3;44.74;44.74;-2.824;44.74;44.76;45.423;93150042.58;2050711;10278;0;869981.28;18888;63;838785.52;18748;91;131983;2950;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;EUREN.E;EUROPEN ENDUSTRI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTEUREN;SI;0;0;0;0;;0;35.84;35.84;35.84;35;36;35.4;35.4;-1.228;35.36;35.4;35.308;30630953.8;867538;1806;0;1326.08;37;5;250773.6;7084;15;35.4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;FROTO.AOF;FORD OTOSAN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFFROTO;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;FROTO.E;FORD OTOSAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTFROTO;SI;0;1;1;0;;0;348.1;348.6;348.6;340.9;349.2;342.8;342.8;-1.523;342.8;342.9;344.242;351098696;1019918;23118;0;2103103.8;6033;69;12364453.2;36069;182;1118899.2;3264;49;341;349.2;343.781;46866246.6;136326;2922;0;0;0;0;0;0;0;0;0;1
2022-09-23;GARAN.AOF;GARANTI BANKASI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFGARAN;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GARAN.E;GARANTI BANKASI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGARAN;SI;0;1;1;0;;0;19.16;19.16;19.16;18.61;19.43;18.61;18.61;-2.871;18.61;18.62;19.019;1327941610.67;69821010;54600;0;5796149.08;302513;214;26204461.85;1408085;402;8594265.49;461809;162;18.68;19.43;19.078;31617152.97;1657258;1353;0;0;0;0;0;0;0;0;0;1
2022-09-23;GEDIK.E;GEDIK Y. MEN. DEG.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGEDIK;SI;0;0;0;0;;0;9.1;9.12;9.12;9.09;9.44;9.09;9.09;-0.11;9.09;9.1;9.203;8541735.61;928186;1837;0;62052.48;6804;14;76592.34;8426;19;4999.5;550;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GENIL.E;GEN ILAC;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGENIL;SI;0;1;0;0;;0;23.48;23.5;23.5;23.2;23.88;23.34;23.34;-0.596;23.34;23.36;23.551;23540475.38;999572;2307;0;95222;4052;18;327320.16;14024;23;1213.68;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GESAN.E;GIRISIM ELEKTRIK SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGESAN;SI;0;0;0;0;;0;78.65;80.9;80.9;79.3;84;81;81;2.988;81;81.05;81.824;485703683.2;5935977;27734;0;1800510.4;22256;165;1691766;20886;117;38232;472;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GLCVY.E;GELECEK VARLIK YONETIMI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLCVY;SI;0;0;0;0;;0;14.78;14.83;14.83;14.79;16.25;16.05;16.05;8.593;16.01;16.05;15.911;72624025.26;4564420;8558;0;46744.16;3152;9;325494;20280;50;221457.9;13798;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GLYHO.E;GLOBAL YAT. HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGLYHO;SI;0;1;0;0;;0;4.21;4.23;4.23;4.17;4.33;4.21;4.21;0;4.2;4.21;4.25;113001420.42;26585553;4045;0;520924.5;123150;28;2739594.35;650735;66;2185318.38;519078;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GOODY.E;GOOD-YEAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOODY;SI;0;0;0;0;;0;12.05;12.07;12.07;11.85;12.28;12.14;12.14;0.747;12.13;12.14;12.049;57393342.81;4763183;7516;0;691393.74;57282;87;353492.52;29118;40;33761.34;2781;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GOZDE.E;GOZDE GIRISIM;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGOZDE;SI;0;1;0;0;;0;9.57;9.61;9.61;9.6;10.48;10.29;10.29;7.524;10.29;10.3;10.204;354576926.78;34748020;30171;0;855520.64;89024;67;2065347.06;200714;97;992460.21;96449;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GSDHO.E;GSD HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGSDHO;SI;0;1;0;0;;0;4.88;4.86;4.86;4.75;4.87;4.77;4.77;-2.254;4.77;4.78;4.806;176513235.12;36725050;24690;0;1754615.52;361032;99;3329712.81;698053;73;1731686.49;363037;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GUBRF.AOF;GUBRE FABRIK. AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFGUBRF;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;GUBRF.E;GUBRE FABRIK.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGUBRF;SI;0;1;1;0;;0;131;131.5;131.5;127.3;133.3;130.4;130.4;-0.458;130.3;130.4;129.638;1012729230.5;7811976;47517;0;2269953;17262;69;8787656;67390;128;5702652.8;43732;59;127.5;133.3;129.833;61060371.9;470298;3722;0;0;0;0;0;0;0;0;0;1
2022-09-23;GWIND.E;GALATA WIND ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTGWIND;SI;0;1;0;0;;0;15.63;15.71;15.71;15.36;15.86;15.38;15.38;-1.599;15.38;15.39;15.54;113255411.93;7287777;14344;0;1213016.23;77213;106;1723713.5;112075;127;190081.42;12359;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;HALKB.AOF;T. HALK BANKASI AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFHALKB;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;HALKB.E;T. HALK BANKASI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHALKB;SI;0;1;1;0;;0;7.8;7.8;7.8;7.53;8.1;7.53;7.53;-3.462;7.52;7.53;7.785;1366542103.1;175533281;62500;0;4735021.2;607054;310;14016085.98;1861366;459;5351902.32;710744;309;7.59;8.09;7.845;40059150.47;5106277;1542;0;0;0;0;0;0;0;0;0;1
2022-09-23;HEDEF.E;HEDEF HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHEDEF;SI;0;0;0;0;;0;8.69;8.64;8.64;8.52;9.1;8.94;8.94;2.877;8.91;8.94;8.758;16990611.99;1940082;2286;0;39139.2;4530;18;92564.76;10354;23;1251.6;140;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;HEKTS.AOF;HEKTAS AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFHEKTS;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;HEKTS.E;HEKTAS;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHEKTS;SI;0;1;1;0;;0;46.04;46.12;46.12;45.32;50.6;50.6;50.6;9.904;50.6;0;47.95;1661998223.67;34661285;82268;0;6157158.36;133503;210;2137799.4;42249;66;776963;15355;16;45.36;50.6;48.089;140524087.83;2922176;6950;0;0;0;0;0;0;0;0;0;1
2022-09-23;HLGYO.E;HALK GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHLGYO;SI;0;0;0;0;;0;3.02;3.03;3.03;3;3.12;3.09;3.09;2.318;3.08;3.09;3.053;150698821.96;49367577;8711;0;1246802.58;411486;52;3199552.86;1035454;79;1763320.86;570654;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;HTTBT.E;HITIT BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTHTTBT;SI;0;0;0;0;;0;15.34;15.4;15.4;15.36;15.79;15.64;15.64;1.956;15.64;15.68;15.588;11611989.95;744910;2793;0;15862;1030;7;56131.96;3589;29;11370.28;727;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;INDES.E;INDEKS BILGISAYAR;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINDES;SI;0;1;0;0;;0;10.31;10.31;10.31;10.23;10.61;10.36;10.36;0.485;10.36;10.38;10.394;67972068.61;6539678;6362;0;88686.62;8602;49;852493.32;82287;71;860864.2;83095;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;INVEO.E;INVEO YATIRIM HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINVEO;SI;0;0;0;0;;0;21.28;21.34;21.34;21.34;22.88;22.18;22.18;4.229;22.18;22.2;22.28;83883927.18;3765068;10650;0;770224.62;36093;71;368254.54;16603;47;5899.88;266;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;INVES.E;INVESTCO HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTINVES;SI;0;1;0;0;;0;44.8;44.9;44.9;44.3;46.62;45.14;45.14;0.759;44.94;45.14;45.45;16415791.26;361187;1724;0;84367.1;1879;10;144989.68;3212;11;75699.78;1677;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;IPEKE.E;IPEK DOGAL ENERJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTIPEKE;SI;0;1;0;0;;0;18.91;18.96;18.96;18.96;19.8;19.6;19.6;3.649;19.6;19.61;19.436;267805803.22;13779207;14649;0;553366.56;29186;50;2846037.6;145206;143;458875.2;23412;41;19;19.79;19.441;19231031.12;989212;1285;0;0;0;0;0;0;0;0;0;1
2022-09-23;ISCTR.AOF;IS BANKASI (C) AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFISCTR;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ISCTR.E;IS BANKASI (C);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISCTR;SI;0;1;1;0;;0;8.15;8.14;8.14;7.82;8.2;7.83;7.83;-3.926;7.83;7.84;8.018;1211606451.49;151111115;47352;0;7760252.72;953348;358;34095210.39;4354433;571;1615861.44;206368;66;7.83;8.19;7.977;131021339.39;16425346;5241;0;0;0;0;0;0;0;0;0;1
2022-09-23;ISDMR.E;ISKENDERUN DEMIR CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISDMR;SI;0;1;0;0;;0;26.48;26.56;26.56;25.94;26.6;26;26;-1.813;25.98;26;26.213;46638996.98;1779222;6969;0;558397.44;21024;56;657982;25307;97;47320;1820;19;25.96;26.6;26.245;1376280.32;52439;199;0;0;0;0;0;0;0;0;0;1
2022-09-23;ISFIN.E;IS FIN.KIR.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISFIN;SI;0;1;0;1;;0;6.71;6.82;6.82;6.46;6.85;6.5;6.5;-3.13;6.5;6.51;6.57;32073596.45;4881605;6868;0;88291.72;12946;24;332221.5;51111;37;230243;35422;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ISGYO.E;IS GMYO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISGYO;SI;0;1;0;0;;0;11.23;10.11;10.11;10.11;10.11;10.11;10.11;-9.973;0;10.11;10.11;35751193.85;3524035;2648;0;1247402.13;123383;379;165005.31;16321;19;4650.6;460;4;0;0;0;0;0;0;10.11;10.19;10.159;25802600;2540000;2;0;0;0;1
2022-09-23;ISMEN.E;IS Y. MEN. DEG.;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISMEN;SI;0;1;0;0;;0;28.9;28.98;28.98;27.9;29.28;27.9;27.9;-3.46;27.88;27.9;28.532;56259202.16;1971776;6208;0;32080.86;1107;34;1810765.8;64902;109;479210.4;17176;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ISSEN.E;ISBIR SENTETIK DOKUMA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTISSEN;SI;0;0;0;0;;0;41.34;41.4;41.4;41.2;41.78;41.4;41.4;0.145;41.38;41.4;41.392;13698614.08;330945;2500;0;11426.4;276;8;622076.4;15026;22;29394;710;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;JANTS.E;JANTSA JANT SANAYI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTJANTS;SI;0;1;0;0;;0;78.85;78.9;78.9;78.5;79.8;78.8;78.8;-0.063;78.8;78.9;78.939;38866204.05;492358;5400;0;109276.5;1385;29;683826.4;8678;53;87468;1110;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KAREL.E;KAREL ELEKTRONIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKAREL;SI;0;0;0;0;;0;15.36;15.4;15.4;15.34;16.01;15.99;15.99;4.102;15.99;16;15.687;48111465.69;3066881;4878;0;92400;6000;12;1461789.81;91419;94;1963907.79;122821;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KARSN.E;KARSAN OTOMOTIV;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKARSN;SI;0;1;0;0;;0;8.36;8.4;8.4;8.34;9.01;8.75;8.75;4.665;8.75;8.76;8.677;1059188657.16;122074319;63716;0;2619918;311895;132;16142490;1844856;376;1406930;160792;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KCAER.E;KOCAER CELIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKCAER;SI;0;0;0;0;;0;27.06;27.1;27.1;26.7;27.38;26.74;26.74;-1.183;26.74;26.86;26.964;22505538.96;834666;4326;0;149239.7;5507;41;592718.84;22166;124;1631.14;61;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KCHOL.AOF;KOC HOLDING AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKCHOL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KCHOL.E;KOC HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKCHOL;SI;0;1;1;0;;0;49.36;49.82;49.82;48.5;50.35;48.5;48.5;-1.742;48.5;48.54;49.449;1013415464.65;20493960;31327;0;8240576.74;165407;140;26076025;537650;586;946041;19506;15;48.68;50.25;49.344;68093088.19;1379955;2163;0;0;0;0;0;0;0;0;0;1
2022-09-23;KERVT.E;KEREVITAS GIDA;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKERVT;SI;0;0;0;0;;0;8.45;8.5;8.5;8.5;9.12;8.84;8.84;4.615;8.84;8.85;8.891;259957751.85;29237314;21691;0;1547280.5;182033;104;1663078.04;188131;119;793186.68;89727;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KLKIM.E;KALEKIM KIMYEVI MADDELER;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKLKIM;SI;0;0;0;0;;0;35.5;35.8;35.8;33.78;35.82;33.8;33.8;-4.789;33.78;33.8;34.711;87866878.48;2531415;14505;0;323059.2;9024;36;1421628;42060;156;451297.6;13352;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KLRHO.E;KILER HOLDING;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKLRHO;SI;0;0;0;0;;0;26.7;26.78;26.78;26.76;27.58;27.1;27.1;1.498;27.04;27.1;27.25;101872344;3738403;6202;0;254142.2;9490;26;9133513;337030;92;1800984.7;66457;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KMPUR.E;KIMTEKS POLIURETAN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKMPUR;SI;0;0;0;0;;0;49.72;52.2;52.2;50.5;54.65;52.5;52.5;5.591;52.45;52.5;53.006;382820999.05;7222192;31426;0;4809812.4;92142;243;2393002.5;45581;113;436957.5;8323;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KONKA.E;KONYA KAGIT;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKONKA;SI;0;0;0;0;;0;31.58;31.58;31.58;30.36;32.22;30.42;30.42;-3.673;30.42;30.44;31.133;92395594;2967817;9245;0;792531.68;25096;115;422868.42;13901;56;303226.56;9968;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KONTR.E;KONTROLMATIK TEKNOLOJI;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKONTR;SI;0;1;0;0;;0;46.22;46.48;46.48;45.96;49.96;48.8;48.8;5.582;48.8;48.84;48.222;483441960.18;10025313;42439;0;793738.96;17077;110;2567026.4;52603;173;112044.8;2296;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KONYA.E;KONYA CIMENTO;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKONYA;SI;0;0;0;0;;0;1295.7;1304.7;1304.7;1280;1304.7;1282;1282;-1.057;1282;1283.2;1290.229;28514062.9;22100;2923;0;210056.7;161;24;892272;696;33;56408;44;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KORDS.E;KORDSA TEKNIK TEKSTIL;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKORDS;SI;0;1;0;0;;0;58.8;59;59;58.25;61.75;60.95;60.95;3.656;60.95;61;60.208;278158636.35;4619960;17030;0;1901098;32222;112;3222914.1;52878;166;672827.05;11039;23;58.3;61.7;60.192;26469679.9;439756;2138;0;0;0;0;0;0;0;0;0;1
2022-09-23;KOZAA.AOF;KOZA MADENCILIK AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKOZAA;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KOZAA.E;KOZA MADENCILIK;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKOZAA;SI;0;1;1;0;;0;29.32;29.44;29.44;29.24;30.2;29.5;29.5;0.614;29.5;29.56;29.827;822340606.86;27570605;28220;0;2217980.16;75339;64;13091185.5;443769;146;1149172.5;38955;17;29.26;30.18;29.836;82809660.4;2775469;3580;0;0;0;0;0;0;0;0;0;1
2022-09-23;KOZAL.AOF;KOZA ALTIN AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKOZAL;SI;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KOZAL.E;KOZA ALTIN;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKOZAL;SI;0;1;1;0;;0;192;193.2;193.2;192.4;197;194.3;194.3;1.198;194.3;194.4;194.575;959552930.5;4931530;27592;0;7459258.8;38609;78;14676450.5;75535;150;877847.4;4518;17;192.5;196.9;194.598;59481351.5;305662;2600;0;0;0;0;0;0;0;0;0;1
2022-09-23;KRDMA.E;KARDEMIR (A);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRDMA;SI;0;0;0;0;;0;10.25;10.26;10.26;10.05;10.28;10.08;10.08;-1.659;10.08;10.09;10.14;50041401.61;4934958;4199;0;252960.3;24655;39;231446.88;22961;59;22669.92;2249;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRDMB.E;KARDEMIR (B);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRDMB;SI;0;0;0;0;;0;10.2;10.21;10.21;10.02;10.27;10.08;10.08;-1.176;10.08;10.09;10.131;18131896.97;1789662;2257;0;224293.28;21968;19;134064;13300;26;73584;7300;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRDMD.AOF;KARDEMIR (D) AOF;;Z;MSPOT;AOF;MSPOTAOF;MSPOTAOFKRDMD;SI;0;0;0;0;;0;1.252;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRDMD.E;KARDEMIR (D);;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRDMD;SI;0;1;1;0;;0;13.22;13.22;13.22;12.81;13.41;12.86;12.86;-2.723;12.86;12.87;13.13;1274587907.72;97077933;46508;0;8282673.72;626526;400;21170273.46;1646211;282;2518412.38;195833;49;12.83;13.4;13.135;107559695.81;8188483;2696;0;0;0;0;0;0;0;0;0;1
2022-09-23;KRPLS.E;KOROPLAST TEMIZLIK AMBALAJ;;Z;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRPLS;SI;0;0;0;0;;0;6.7;6.72;6.72;6.72;7.37;7.37;7.37;10;7.37;0;7.161;191616150.52;26758420;16999;0;386581.44;57527;51;43740.95;5935;8;11386.65;1545;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
